拉 ; 拉 ; lā ; HSK4,tirar; luder (un instrument musical cordat); trenar
辣 ; 辣 ; là ; HSK4,spiceat; picant
來不及 ; 来不及 ; lái bu jí ; HSK4,manca témpor (por far alquo); it es tro tard
來得及 ; 来得及 ; lái de jí ; HSK4,hay ancor témpor
來自 ; 来自 ; láizì ; HSK4,venir (de un loc)
懶 ; 懒 ; lǎn ; HSK4,pigri
浪費 ; 浪费 ; làngfèi ; HSK4,dissipar; prodigar
浪漫 ; 浪漫 ; làngmàn ; HSK4,romantic
老虎 ; 老虎 ; lǎohǔ ; HSK4,tigre
冷靜 ; 冷静 ; lěngjìng ; HSK4,calm; sobri
禮拜天 ; 礼拜天 ; lǐbàitiān ; HSK4,soledí; sábbat
禮貌 ; 礼貌 ; lǐmào ; HSK4,cortesíe; mores; politesse
理發 ; 理发 ; lǐfà ; HSK4,barbero; tonder li capilles
理解 ; 理解 ; lǐjiě ; HSK4,comprender
理想 ; 理想 ; lǐxiǎng ; HSK4,ideal
力氣 ; 力气 ; lìqi ; HSK4,fortie corporal; efortie
厲害 ; 厉害 ; lìhai ; HSK4,terribil; formidabil; feroci; cool; bonissim
例如 ; 例如 ; lìrú ; HSK4,por exemple
倆 ; 俩 ; liǎng ; HSK4,(lingue familiari) du (persones)
連 ; 连 ; lián ; HSK4,mem; includente; juntar
聯系 ; 联系 ; liánxì ; HSK4,integrar; ligament; conexion; contacter
涼快 ; 凉快 ; liángkuai ; HSK4,frisc e plesent
零錢 ; 零钱 ; língqián ; HSK4,monete; micri moné
另外 ; 另外 ; lìngwài ; HSK4,in un plu; in plu; ultra to
留 ; 留 ; liú ; HSK4,"lassar (alquem, un missage); restar"
流利 ; 流利 ; liúlì ; HSK4,fluent
流行 ; 流行 ; liúxíng ; HSK4,difuser se; prevalent; esser populari
旅行 ; 旅行 ; lǚxíng ; HSK4,viagear
律師 ; 律师 ; lǜshī ; HSK4,jurist; avocate
亂 ; 乱 ; luàn ; HSK4,desórdine; confusion; arbitrarimen
麻煩 ; 麻烦 ; máfan ; HSK4,trublar (alquem); trublant; vexant
馬虎 ; 马虎 ; mǎhu ; HSK4,ínatentiv; negligent
滿 ; 满 ; mǎn ; HSK4,plen; abreviation por manchurian
毛 ; 毛 ; máo ; HSK4,capilles; pelisse; plum; 10 centimes
毛巾 ; 毛巾 ; máojīn ; HSK4,manu-toale
美麗 ; 美丽 ; měilì ; HSK4,bell
夢 ; 梦 ; mèng ; HSK4,revar
迷路 ; 迷路 ; mílù ; HSK4,perdir li via
密碼 ; 密码 ; mìmǎ ; HSK4,passaparol; code secret
免費 ; 免费 ; miǎn fèi ; HSK4,gratuit; sin custa
秒 ; 秒 ; miǎo ; HSK4,seconde
民族 ; 民族 ; mínzú ; HSK4,nationalitá; gruppe etnic
母親 ; 母亲 ; mǔqin ; HSK4,matre
目的 ; 目的 ; mùdì ; HSK4,scope; intention
耐心 ; 耐心 ; nàixīn ; HSK4,esser patient
難道 ; 难道 ; nándào ; HSK4,posse it esser que ...?; ne di me ...
難受 ; 难受 ; nánshòu ; HSK4,sentir se mal; dolorar
內 ; 内 ; nèi ; HSK4,intern; interiori
內容 ; 内容 ; nèiróng ; HSK4,contenete; substantie; detallies
能力 ; 能力 ; nénglì ; HSK4,capabilitá; capabil; habilitá
年齡 ; 年龄 ; niánlíng ; HSK4,etá (de un person)
弄 ; 弄 ; nòng ; HSK4,far; gerer; tractar
暖和 ; 暖和 ; nuǎnhuo ; HSK4,plesentmen calid
偶爾 ; 偶尔 ; ǒu'ěr ; HSK4,ye vezes; quelcvez
排隊 ; 排队 ; pái duì ; HSK4,file; star in file
排列 ; 排列 ; páiliè ; HSK4,arangear; alinear; permutation
判斷 ; 判断 ; pànduàn ; HSK4,judicar; judicament; decider
陪 ; 陪 ; péi ; HSK4,acompaniar
批評 ; 批评 ; pīpíng ; HSK4,criticar
皮膚 ; 皮肤 ; pífū ; HSK4,pelle
脾氣 ; 脾气 ; píqi ; HSK4,temperament; disposition; humor
篇 ; 篇 ; piān ; HSK4,folie; (contator por articules); scrite
騙 ; 骗 ; piàn ; HSK4,fraudar; decepter
乒乓球 ; 乒乓球 ; pīngpāngqiú ; HSK4,ping pong
平時 ; 平时 ; píngshí ; HSK4,ordinarimen; in témpor de pace
破 ; 破 ; pò ; HSK4,ruptet; damageat; fender
葡萄 ; 葡萄 ; pútao ; HSK4,vinbere
普遍 ; 普遍 ; pǔbiàn ; HSK4,comun; universal; general
普通話 ; 普通话 ; pǔtōnghuà ; HSK4,lingue mandarin; lingue comun
其次 ; 其次 ; qícì ; HSK4,sequent; secundmen
其中 ; 其中 ; qízhōng ; HSK4,inter; in; includet inter tis-ci
氣候 ; 气候 ; qìhòu ; HSK4,clima; atmosfere; tempe
千萬 ; 千万 ; qiānwàn ; HSK4,ten million; far ínfallibilmen; dever
簽證 ; 签证 ; qiānzhèng ; HSK4,visa (por intrar un land)
敲 ; 敲 ; qiāo ; HSK4,frappar; chantage
橋 ; 桥 ; qiáo ; HSK4,ponte
巧克力 ; 巧克力 ; qiǎokèlì ; HSK4,chocolate
親戚 ; 亲戚 ; qīnqi ; HSK4,parente (familial)
輕 ; 轻 ; qīng ; HSK4,levi; facil; mild; moll
輕松 ; 轻松 ; qīngsōng ; HSK4,relaxat; mild; detendet
情況 ; 情况 ; qíngkuàng ; HSK4,circumstantie; situation
窮 ; 穷 ; qióng ; HSK4,povri; exhaustet
區別 ; 区别 ; qūbié ; HSK4,diferentie; distinter
取 ; 取 ; qǔ ; HSK4,prender; selecter
全部 ; 全部 ; quánbù ; HSK4,tot; complet
缺點 ; 缺点 ; quēdiǎn ; HSK4,debilitá; defecte
缺少 ; 缺少 ; quēshǎo ; HSK4,mancar
卻 ; 却 ; què ; HSK4,ta; támen
確實 ; 确实 ; quèshí ; HSK4,adver; in veritá; fidibil
然而 ; 然而 ; rán'ér ; HSK4,támen; ancor; ma
熱鬧 ; 热闹 ; rènao ; HSK4,activ; vivaci; ocupat
任何 ; 任何 ; rènhé ; HSK4,qualcunc; quelcunc
任務 ; 任务 ; rènwu ; HSK4,un mission; un tache
扔 ; 扔 ; rēng ; HSK4,jettar; forjettar
仍然 ; 仍然 ; réngrán ; HSK4,ancor
日記 ; 日记 ; rìjì ; HSK4,diarium
入口 ; 入口 ; rùkǒu ; HSK4,intrada
散步 ; 散步 ; sàn bù ; HSK4,promenar
森林 ; 森林 ; sēnlín ; HSK4,forest
沙發 ; 沙发 ; shāfā ; HSK4,sofa
傷心 ; 伤心 ; shāngxīn ; HSK4,trist; chagrinar; grivar
商量 ; 商量 ; shāngliang ; HSK4,consultar; discusser
稍微 ; 稍微 ; shāowēi ; HSK4,un poc
勺子 ; 勺子 ; sháozi ; HSK4,coclare; coclaron
社會 ; 社会 ; shèhuì ; HSK4,societá
申請 ; 申请 ; shēnqǐng ; HSK4,far un aplication
深 ; 深 ; shēn ; HSK4,profund; obscur (color)
甚至 ; 甚至 ; shènzhì ; HSK4,mem (til un extremitá)
生活 ; 生活 ; shēnghuó ; HSK4,vive; subsistentie; viver
生命 ; 生命 ; shēngmìng ; HSK4,vive
生意 ; 生意 ; shēngyi ; HSK4,aferes; comercie
省 ; 省 ; shěng ; HSK4,sparniar; economisar; omisser; provincie
剩 ; 剩 ; shèng ; HSK4,haver lu restant; restar; excedentie
失敗 ; 失败 ; shībài ; HSK4,esser defetat; fallir; perdir
失望 ; 失望 ; shīwàng ; HSK4,deceptet; perdir esperantie
師傅 ; 师傅 ; shīfu ; HSK4,mastro; laborator qualificat; docente
十分 ; 十分 ; shífēn ; HSK4,tre; plenmen; 100%
實際 ; 实际 ; shíjì ; HSK4,ver; real
實在 ; 实在 ; shízài ; HSK4,honest; in realitá; honestmen; adver; certmen
使 ; 使 ; shǐ ; HSK4,usar; crear; causar; inviate; missagero
使用 ; 使用 ; shǐyòng ; HSK4,usar; aplicar; administrar; manipular
世紀 ; 世纪 ; shìjì ; HSK4,secul
是否 ; 是否 ; shìfǒu ; HSK4,ca; si
適合 ; 适合 ; shìhé ; HSK4,convener; decer
適應 ; 适应 ; shìyìng ; HSK4,adaptar; far convener; aplicar
收 ; 收 ; shōu ; HSK4,reciver; acceptar; colecter; recoltar
收入 ; 收入 ; shōurù ; HSK4,aquisir; revenú
收拾 ; 收拾 ; shōushi ; HSK4,nettar; far in bon órdine; reparar; saldar; punir
首都 ; 首都 ; shǒudū ; HSK4,capitale; cité capital
首先 ; 首先 ; shǒuxiān ; HSK4,in prim; ante omno
受不了 ; 受不了 ; shòu bu liǎo ; HSK4,ne posser tolerar; ínsuportabil (suffrentie); odiar
受到 ; 受到 ; shòudào ; HSK4,"reciver (influentie, restriction, etc.)"
售貨員 ; 售货员 ; shòuhuòyuán ; HSK4,employate de bútica; venditor
輸 ; 输 ; shū ; HSK4,"transportar; perdir (un lude, etc.)"
熟悉 ; 熟悉 ; shúxī ; HSK4,familiari; conossentar se con
數量 ; 数量 ; shùliàng ; HSK4,quantitá; númere
數字 ; 数字 ; shùzì ; HSK4,numeró; ciffre
帥 ; 帅 ; shuài ; HSK4,bell (por mannes); gracil; chef comandator
順便 ; 顺便 ; shùnbiàn ; HSK4,comodmen; passante; durant que on fa un altri cose
順利 ; 顺利 ; shùnlì ; HSK4,sin impedimentes; successosi
順序 ; 顺序 ; shùnxù ; HSK4,sequentie; órdine
說明 ; 说明 ; shuōmíng ; HSK4,explicar; explication; ilustrar; monstrar
碩士 ; 硕士 ; shuòshì ; HSK4,gradu de mastro (M.A.)
死 ; 死 ; sǐ ; HSK4,morir; mort; fixat ínpassabil; extremmen
速度 ; 速度 ; sùdù ; HSK4,rapiditá; velocitá
塑料袋 ; 塑料袋 ; sùliàodài ; HSK4,sac plastic
酸 ; 酸 ; suān ; HSK4,acerb; dolorosi; dolore
隨便 ; 随便 ; suíbiàn ; HSK4,quam on vole; ínformal; a hasarde; casual
隨著 ; 随着 ; suízhe ; HSK4,junt con
孫子 ; 孙子 ; sūnzi ; HSK4,nepote
所有 ; 所有 ; suǒyǒu ; HSK4,omno; haver; possesser
"台, 臺 ; 台 ; tái ; HSK4",platform; Taiwan (abr.); scri-table; scene; tifon; (contator por lettres)
擡 ; 抬 ; tái ; HSK4,levar; levar (con palmes vers infra); portar (junt)
態度 ; 态度 ; tàidu ; HSK4,maniere; atitude; statura
談 ; 谈 ; tán ; HSK4,parlar; babillar; discusser
彈鋼琴 ; 弹钢琴 ; tán gāngqín ; HSK4,luder piano
湯 ; 汤 ; tāng ; HSK4,sup; bullion
糖 ; 糖 ; táng ; HSK4,sucre; sucre candit; bonbon
躺 ; 躺 ; tǎng ; HSK4,reclinar; jacer (ye li dorse o látere)
"趟 ; 趟 ; tàng, tāng ; HSK4",(contator por viages) | marchar in aqua
討論 ; 讨论 ; tǎolùn ; HSK4,discusser; discussion
討厭 ; 讨厌 ; tǎoyàn ; HSK4,odiar; abominar; repegnant
特點 ; 特点 ; tèdiǎn ; HSK4,un caracteristica; trate
提 ; 提 ; tí ; HSK4,portar; levar; posir (un subjecte a discusser)
提供 ; 提供 ; tígōng ; HSK4,furnir; provider
提前 ; 提前 ; tíqián ; HSK4,atostar un date; avansar
提醒 ; 提醒 ; tíxǐng ; HSK4,far memorar; far atenter; advertir
填空 ; 填空 ; tiánkòng ; HSK4,plenar un spacie
條件 ; 条件 ; tiáojiàn ; HSK4,condition; circumstanties; precondition
停 ; 停 ; tíng ; HSK4,haltar; parcar (un auto)
挺 ; 挺 ; tǐng ; HSK4,rectificar se; esser prominent; plutost (bon); tre
通過 ; 通过 ; tōngguò ; HSK4,tra; trapassar
通知 ; 通知 ; tōngzhī ; HSK4,notificar; informar; noticie
同情 ; 同情 ; tóngqíng ; HSK4,compassion; simpatie
同時 ; 同时 ; tóngshí ; HSK4,simultanmen
推 ; 推 ; tuī ; HSK4,pussar; scrappar; refusar; ajornar; electer
推遲 ; 推迟 ; tuīchí ; HSK4,jornar; procrastinar
脫 ; 脱 ; tuō ; HSK4,"forjettar (pelle, cortice, etc.); desmetter; escapar"
襪子 ; 袜子 ; wàzi ; HSK4,strumpettes; strumpe
完全 ; 完全 ; wánquán ; HSK4,complet; tot; totalitá
網球 ; 网球 ; wǎngqiú ; HSK4,ténnis; balle de ténnis
網站 ; 网站 ; wǎngzhàn ; HSK4,situ web
往往 ; 往往 ; wǎngwǎng ; HSK4,sovente; frequentmen; plutost frequent
危險 ; 危险 ; wēixiǎn ; HSK4,dangere; dangerosi; riscosi
衛生間 ; 卫生间 ; wèishēngjiān ; HSK4,toilette; wc
味道 ; 味道 ; wèidao ; HSK4,guste; sapore
溫度 ; 温度 ; wēndù ; HSK4,temperatura
文章 ; 文章 ; wénzhāng ; HSK4,articul; composition
汙染 ; 污染 ; wūrǎn ; HSK4,pollution; contamination
無 ; 无 ; wú ; HSK4,ne haver; sin; ne
無聊 ; 无聊 ; wúliáo ; HSK4,nonsense; enoyat; foll; stupid
無論 ; 无论 ; wúlùn ; HSK4,sin egard a…
誤會 ; 误会 ; wùhuì ; HSK4,miscomprender; erra
西紅柿 ; 西红柿 ; xīhóngshì ; HSK4,tomate
吸引 ; 吸引 ; xīyǐn ; HSK4,"atraer (interest, investiment, etc.)"
鹹 ; 咸 ; xián ; HSK4,salat; salosi; tot
現金 ; 现金 ; xiànjīn ; HSK4,cash
羨慕 ; 羡慕 ; xiànmù ; HSK4,invidiar; admirar
相反 ; 相反 ; xiāngfǎn ; HSK4,contrari; oposit
相同 ; 相同 ; xiāngtóng ; HSK4,identic; sam
香 ; 香 ; xiāng ; HSK4,aromatic; saporosi
詳細 ; 详细 ; xiángxì ; HSK4,detalliat; detalliatmen
響 ; 响 ; xiǎng ; HSK4,sonar; ecoar; tintinar
橡皮 ; 橡皮 ; xiàngpí ; HSK4,cautchuc; gumme (por efaciar)
消息 ; 消息 ; xiāoxi ; HSK4,novas; information
小吃 ; 小吃 ; xiǎochī ; HSK4,repastete; intermanja; refriscament
小夥子 ; 小伙子 ; xiǎohuǒzi ; HSK4,yuno
小說 ; 小说 ; xiǎoshuō ; HSK4,roman; fiction
笑話 ; 笑话 ; xiàohua ; HSK4,joca; rider pri
效果 ; 效果 ; xiàoguǒ ; HSK4,efecte; resultate
心情 ; 心情 ; xīnqíng ; HSK4,humor; statu mental
辛苦 ; 辛苦 ; xīnkǔ ; HSK4,dur; exhaustent; laboriosi
信封 ; 信封 ; xìnfēng ; HSK4,coverte; invelope
信息 ; 信息 ; xìnxī ; HSK4,information; novas; missage
信心 ; 信心 ; xìnxīn ; HSK4,confidentie; fide (in alquem/alquo)
興奮 ; 兴奋 ; xīngfèn ; HSK4,excitation; excitar se
行 ; 行 ; xíng ; HSK4,marchar; esser current; far; va far; oké
醒 ; 醒 ; xǐng ; HSK4,aviligar se
幸福 ; 幸福 ; xìngfú ; HSK4,felici; beat; fortunat
性別 ; 性别 ; xìngbié ; HSK4,génere; sexu; distintion sexual
性格 ; 性格 ; xìnggé ; HSK4,natura; personalitá; temperament
修理 ; 修理 ; xiūlǐ ; HSK4,reparar; mantener; examinar e reparar
許多 ; 许多 ; xǔduō ; HSK4,mult; mani
學期 ; 学期 ; xuéqī ; HSK4,semestre scolari
壓力 ; 压力 ; yālì ; HSK4,pression; stress
呀 ; 呀 ; ya ; HSK4,"ah; oh; (usat vice 啊 por paroles finient in a, e, i, o, ü)"
牙膏 ; 牙膏 ; yágāo ; HSK4,dentifricte
亞洲 ; 亚洲 ; Yàzhōu ; HSK4,Asia
嚴格 ; 严格 ; yángé ; HSK4,strict; severi; angust
嚴重 ; 严重 ; yánzhòng ; HSK4,grav; seriosi
研究 ; 研究 ; yánjiū ; HSK4,studiar; reserchar
鹽 ; 盐 ; yán ; HSK4,sale
眼鏡 ; 眼镜 ; yǎnjìng ; HSK4,oculvitres
演出 ; 演出 ; yǎnchū ; HSK4,acter (in un teatre); performar; performantie
演員 ; 演员 ; yǎnyuán ; HSK4,actor(a)
陽光 ; 阳光 ; yángguāng ; HSK4,lúmine solari
養成 ; 养成 ; yǎngchéng ; HSK4,cultivar; aquisir; formar
樣子 ; 样子 ; yàngzi ; HSK4,maniere; aparentie
邀請 ; 邀请 ; yāoqǐng ; HSK4,invitar
要是 ; 要是 ; yàoshi ; HSK4,si; suposiente que
鑰匙 ; 钥匙 ; yàoshi ; HSK4,clave
也許 ; 也许 ; yěxǔ ; HSK4,fórsan; probabilmen
葉子 ; 叶子 ; yèzi ; HSK4,folies (de árbores)
頁 ; 页 ; yè ; HSK4,págine; folie
一切 ; 一切 ; yíqiè ; HSK4,omno; omnicos
以 ; 以 ; yǐ ; HSK4,usar; secun; por; per
以爲 ; 以为 ; yǐwéi ; HSK4,pensar (falsmen); considerar (que); creder
藝術 ; 艺术 ; yìshù ; HSK4,arte
意見 ; 意见 ; yìjiàn ; HSK4,opinion; vise; suggestion; plende
因此 ; 因此 ; yīncǐ ; HSK4,pro to; to es li rason por
引起 ; 引起 ; yǐnqǐ ; HSK4,causar; avigilar
印象 ; 印象 ; yìnxiàng ; HSK4,impression
贏 ; 赢 ; yíng ; HSK4,victer; profitar
應聘 ; 应聘 ; yìngpìn ; HSK4,acceptar un posto; candidatar se por un posto
永遠 ; 永远 ; yǒngyuǎn ; HSK4,por sempre; eternmen; sempre
勇敢 ; 勇敢 ; yǒnggǎn ; HSK4,brav; courageosi
優點 ; 优点 ; yōudiǎn ; HSK4,merite; bon punctu; fortie; beneficie
優秀 ; 优秀 ; yōuxiù ; HSK4,excellent
幽默 ; 幽默 ; yōumò ; HSK4,humorosi
尤其 ; 尤其 ; yóuqí ; HSK4,particularimen
由 ; 由 ; yóu ; HSK4,sequer; de; per
由于 ; 由于 ; yóuyú ; HSK4,pro; quam resultate de; mersí a
郵局 ; 邮局 ; yóujú ; HSK4,oficie de posta
友好 ; 友好 ; yǒuhǎo ; HSK4,amical (relationes); bon amicos
友誼 ; 友谊 ; yǒuyì ; HSK4,amicitá; confrateríe
有趣 ; 有趣 ; yǒuqù ; HSK4,interessant; fascinant; amusant
于是 ; 于是 ; yúshì ; HSK4,pro to; ergo; dunc
愉快 ; 愉快 ; yúkuài ; HSK4,felici; alegri
與 ; 与 ; yǔ ; HSK4,(formal) e; dar; junt con; participar; particul final por expresser dúbite o surprise
羽毛球 ; 羽毛球 ; yǔmáoqiú ; HSK4,badminton
語法 ; 语法 ; yǔfǎ ; HSK4,grammatica
語言 ; 语言 ; yǔyán ; HSK4,lingue
預習 ; 预习 ; yùxí ; HSK4,(por studantes) preparar se ante classe; previder contenete
原來 ; 原来 ; yuánlái ; HSK4,original; anteyan; it sembla que
原諒 ; 原谅 ; yuánliàng ; HSK4,excusar; pardonar
原因 ; 原因 ; yuányīn ; HSK4,cause; rason
約會 ; 约会 ; yuēhuì ; HSK4,appointment; engagement; date
閱讀 ; 阅读 ; yuèdú ; HSK4,leer; letura
"雲, 云 ; 云 ; yún ; HSK4",nube; provincie Yunnan | parlar
允許 ; 允许 ; yǔnxǔ ; HSK4,permisser
雜志 ; 杂志 ; zázhì ; HSK4,gazette; revúe
咱們 ; 咱们 ; zánmen ; HSK4,noi (includente li audiente); noi; nor
暫時 ; 暂时 ; zànshí ; HSK4,temporari; transitori; por li moment
髒 ; 脏 ; zāng ; HSK4,sordid; ínpur
責任 ; 责任 ; zérèn ; HSK4,responsibilitá; blama; deventie
增加 ; 增加 ; zēngjiā ; HSK4,acrescer; addir
占線 ; 占线 ; zhànxiàn ; HSK4,li linea (de telefon) es ocupat
招聘 ; 招聘 ; zhāopìn ; HSK4,recrutation; acceptar candidaturas por un posto
照 ; 照 ; zhào ; HSK4,iluminar; brilliar; secun
真正 ; 真正 ; zhēnzhèng ; HSK4,genuin; real; ver
整理 ; 整理 ; zhěnglǐ ; HSK4,órdinar; arangear; far rect; nettar; paccar li bagage
正常 ; 正常 ; zhèngcháng ; HSK4,normal; regulari; ordinari
正好 ; 正好 ; zhènghǎo ; HSK4,just (in bon témpor); exact quantitá; per hasarde
正確 ; 正确 ; zhèngquè ; HSK4,corect; just
正式 ; 正式 ; zhèngshì ; HSK4,formal; oficial
證明 ; 证明 ; zhèngmíng ; HSK4,pruva; testimoniar; confirmar; ateste
之 ; 之 ; zhī ; HSK4,(forme litterari de 的); (pronómine); de
支持 ; 支持 ; zhīchí ; HSK4,subtener; persister; | apoyar
知識 ; 知识 ; zhīshi ; HSK4,conossentie; intelectual
直接 ; 直接 ; zhíjiē ; HSK4,direct; ínmediat
值得 ; 值得 ; zhíde ; HSK4,valer; meriter
職業 ; 职业 ; zhíyè ; HSK4,profession; ocupation
植物 ; 植物 ; zhíwù ; HSK4,plante; botanic; vegetation
只好 ; 只好 ; zhǐhǎo ; HSK4,dever; esser fortiat
只要 ; 只要 ; zhǐyào ; HSK4,si … es tal; si solmen; sub li condition de
指 ; 指 ; zhǐ ; HSK4,fingre; indicar; referer a
至少 ; 至少 ; zhìshǎo ; HSK4,adminim
質量 ; 质量 ; zhìliàng ; HSK4,qualitá; masse (fisica)
重 ; 重 ; zhòng ; HSK4,pesant; seriosi; important
重點 ; 重点 ; zhòngdiǎn ; HSK4,emfase; punctu principal
重視 ; 重视 ; zhòngshì ; HSK4,apreciar; prender con seriositá
周圍 ; 周围 ; zhōuwéi ; HSK4,vicinité; ambiente
主意 ; 主意 ; zhǔyi ; HSK4,plan; idé; decision
祝賀 ; 祝贺 ; zhùhè ; HSK4,conglatular
著名 ; 著名 ; zhùmíng ; HSK4,famosi; conosset
專門 ; 专门 ; zhuānmén ; HSK4,specialisat
專業 ; 专业 ; zhuānyè ; HSK4,profession; specialisat camp de studie; specialisation universitari
"轉 ; 转 ; zhuǎn, zhuàn ; HSK4",tornar; changear; transferer | revolvar; rotar
賺 ; 赚 ; zhuàn ; HSK4,ganiar; profitar
准確 ; 准确 ; zhǔnquè ; HSK4,acurat; precis
准時 ; 准时 ; zhǔnshí ; HSK4,punctualmen; in bon témpor
仔細 ; 仔细 ; zǐxì ; HSK4,cuidosi; atentiv
自然 ; 自然 ; zìrán ; HSK4,natura; natural
自信 ; 自信 ; zìxìn ; HSK4,self-confidentie
總結 ; 总结 ; zǒngjié ; HSK4,resumar; concluder
租 ; 租 ; zū ; HSK4,luar
最好 ; 最好 ; zuìhǎo ; HSK4,max bon; on mey ...; it vell esser bon…
尊重 ; 尊重 ; zūnzhòng ; HSK4,estime; respectar; valorar; honorar
左右 ; 左右 ; zuǒyòu ; HSK4,circa; aproximat | levul e dextri
作家 ; 作家 ; zuòjiā ; HSK4,autor; scritor
作用 ; 作用 ; zuòyòng ; HSK4,action; activitá; efecte
作者 ; 作者 ; zuòzhě ; HSK4,autor; scritor
座 ; 座 ; zuò ; HSK4,"(contator por montes, pontes, alt edificies, etc.); | sede; base; constellation"
座位 ; 座位 ; zuòwèi ; HSK4,sede; loc
